autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,startTimestamp,stateOfCharge,solarProduction,timespanSeconds,consumed_solar,hourTimestamp,dayTimestamp,weekTimestamp,monthTimestamp,yearTimestamp
0.987994,0.0012,0.7,0.994238,0.6088,0.0035,0.0073,2023-07-28 00:30:00,0.48737,0.0,3600,60148.591784,2023-07-28 00:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.986747,0.0014,0.6951,0.994251,0.6038,0.0034,0.008,2023-07-28 00:45:00,0.484,0.0,3600,59577.345042,2023-07-28 00:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.986015,0.0015,0.6952,0.994029,0.6037,0.0036,0.0084,2023-07-28 01:00:00,0.47726,0.0,3600,59527.382631,2023-07-28 01:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.976837,0.0021,0.5411,0.990897,0.4522,0.0041,0.0105,2023-07-28 01:15:00,0.47388,0.0,3600,44171.740274,2023-07-28 01:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.934229,0.0021,0.2468,0.975602,0.1591,0.0037,0.0105,2023-07-28 01:30:00,0.46377,0.0,3600,14863.366434,2023-07-28 01:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.960213,0.0014,0.2736,0.982626,0.182,0.0031,0.0072,2023-07-28 01:45:00,0.45702,0.0,3600,17475.505913,2023-07-28 01:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.978426,0.0007,0.2962,0.987753,0.2016,0.0024,0.0043,2023-07-28 02:00:00,0.45028,0.0,3600,19728.284363,2023-07-28 02:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.991268,0.0001,0.3198,0.992012,0.2227,0.0018,0.0019,2023-07-28 02:15:00,0.44354,0.0,3600,22078.937467,2023-07-28 02:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.982425,0.0005,0.2951,0.990229,0.2009,0.0019,0.0035,2023-07-28 02:30:00,0.44017,0.0,3600,19732.54345,2023-07-28 02:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.960254,0.0013,0.2666,0.984761,0.1771,0.0026,0.007,2023-07-28 02:45:00,0.43342,0.0,3600,17008.307062,2023-07-28 02:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.939249,0.0021,0.2434,0.978764,0.1585,0.0032,0.0096,2023-07-28 03:00:00,0.43005,0.0,3600,14887.097263,2023-07-28 03:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.911679,0.0027,0.2178,0.969702,0.1371,0.0039,0.0121,2023-07-28 03:15:00,0.42331,0.0,3600,12501.40353,2023-07-28 03:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.90572,0.003,0.2156,0.968776,0.1346,0.0039,0.0127,2023-07-28 03:30:00,0.41993,0.0,3600,12187.066946,2023-07-28 03:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.904465,0.0029,0.2145,0.968984,0.1338,0.0039,0.0128,2023-07-28 03:45:00,0.41319,0.0,3600,12103.04521,2023-07-28 03:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.904771,0.0027,0.2159,0.969264,0.1339,0.0038,0.0127,2023-07-28 04:00:00,0.40982,0.0,3600,12112.799036,2023-07-28 04:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.932475,0.0021,0.2447,0.976514,0.1595,0.0036,0.0108,2023-07-28 04:15:00,0.3997,0.0,3600,14876.800465,2023-07-28 04:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.956331,0.0014,0.272,0.983531,0.1825,0.0029,0.008,2023-07-28 04:30:00,0.39296,0.0,3600,17456.024155,2023-07-28 04:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.986722,0.0007,0.4462,0.993148,0.3523,0.0024,0.0047,2023-07-28 04:45:00,0.3761,0.0,3600,34757.299654,2023-07-28 04:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.996338,0.0001,0.781,0.996467,0.6854,0.0024,0.0025,2023-07-28 05:00:00,0.33901,0.0,3600,68291.772763,2023-07-28 05:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.993466,0.0004,0.7548,0.996039,0.6601,0.0026,0.0043,2023-07-28 05:15:00,0.33563,0.0,3600,65582.176965,2023-07-28 05:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.988447,0.001,0.7258,0.994798,0.6356,0.0033,0.0073,2023-07-28 05:30:00,0.32889,0.0,3600,62824.293953,2023-07-28 05:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.977357,0.0018,0.5502,0.991651,0.4659,0.0038,0.0105,2023-07-28 05:45:00,0.32552,0.0,3600,45538.750219,2023-07-28 05:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.905748,0.0023,0.2153,0.969445,0.1335,0.0038,0.0126,2023-07-28 06:00:00,0.31877,0.0,3600,12091.21101,2023-07-28 06:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.903841,0.0024,0.2124,0.968919,0.1324,0.0038,0.0127,2023-07-28 06:15:00,0.31203,0.0,3600,11964.599524,2023-07-28 06:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.906735,0.0025,0.2123,0.969516,0.1333,0.0038,0.0124,2023-07-28 06:30:00,0.30866,0.0,3600,12082.592993,2023-07-28 06:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.906916,0.0024,0.2131,0.969717,0.1328,0.0038,0.0124,2023-07-28 06:45:00,0.30191,0.0,3600,12040.36824,2023-07-28 06:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.932613,0.0019,0.2385,0.975362,0.1564,0.0037,0.0105,2023-07-28 07:00:00,0.29517,0.0,3600,14584.289263,2023-07-28 07:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.98116,0.0014,0.5489,0.992358,0.4647,0.0035,0.0088,2023-07-28 07:15:00,0.25471,0.0,3600,45594.615386,2023-07-28 07:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.992398,0.0007,0.9578,0.995994,0.8748,0.0035,0.0066,2023-07-28 07:30:00,0.20076,0.0068,3600,86812.734874,2023-07-28 07:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.996295,0.0001,1.1898,0.996386,1.1336,0.0041,0.0042,2023-07-28 07:45:00,0.16366,0.0449,3600,112939.963804,2023-07-28 07:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.996376,0.0049,1.1227,0.996363,1.1251,0.0041,0.0041,2023-07-28 08:00:00,0.16029,0.0959,3600,112106.164084,2023-07-28 08:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.995301,0.01,0.7752,0.995027,0.8457,0.0042,0.004,2023-07-28 08:15:00,0.15355,0.1558,3600,84175.843703,2023-07-28 08:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.991623,0.0117,0.3166,0.991029,0.4522,0.0041,0.0038,2023-07-28 08:30:00,0.15355,0.24,3600,44841.118089,2023-07-28 08:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.959389,0.0138,0.0951,0.959535,0.2685,0.0109,0.0109,2023-07-28 08:45:00,0.14343,0.2999,3600,25761.457187,2023-07-28 08:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.961115,0.0155,0.0862,0.961193,0.2722,0.0106,0.0106,2023-07-28 09:00:00,0.14343,0.3583,3600,26165.424498,2023-07-28 09:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.958738,0.0454,0.3266,0.977435,0.5511,0.0122,0.0227,2023-07-28 09:15:00,0.11308,0.455,3600,52833.039899,2023-07-28 09:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.979254,0.0436,0.8853,0.988315,1.1335,0.0131,0.0235,2023-07-28 09:30:00,0.03216,0.4695,3600,110998.988489,2023-07-28 09:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.988504,0.0476,1.1259,0.995517,1.4327,0.0064,0.0165,2023-07-28 09:45:00,-0.00831,0.5184,3600,141624.384794,2023-07-28 09:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.988513,0.0677,1.1238,0.995384,1.4691,0.0067,0.0169,2023-07-28 10:00:00,-0.00494,0.587,3600,145222.945145,2023-07-28 10:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.996216,0.036,0.8755,0.995944,1.213,0.0049,0.0046,2023-07-28 10:15:00,-0.00831,0.5434,3600,120843.925369,2023-07-28 10:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.993682,0.0398,0.3255,0.994028,0.663,0.004,0.0042,2023-07-28 10:30:00,0.0,0.5493,3600,65881.097832,2023-07-28 10:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.98924,0.1303,0.026,0.990599,0.3143,0.003,0.0034,2023-07-28 10:45:00,0.0,0.5987,3600,31094.415349,2023-07-28 10:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.988694,0.2439,0.0227,0.989828,0.2914,0.003,0.0033,2023-07-28 11:00:00,0.01192,0.674,3600,28813.860114,2023-07-28 11:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.989067,0.4456,0.0729,0.99043,0.3779,0.0036,0.0041,2023-07-28 11:15:00,0.02204,0.923,3600,37381.525518,2023-07-28 11:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.988768,0.4626,0.329,0.988564,0.8483,0.0097,0.0095,2023-07-28 11:30:00,-0.00494,1.1533,3600,83874.930303,2023-07-28 11:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.987273,0.6285,0.3299,0.987079,0.8514,0.011,0.0108,2023-07-28 11:45:00,0.01867,1.3231,3600,84055.852999,2023-07-28 11:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.987046,0.7306,0.3299,0.986961,0.845,0.011,0.0109,2023-07-28 12:00:00,0.0389,1.4224,3600,83404.420953,2023-07-28 12:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.985667,0.753,0.2692,0.985268,0.7362,0.0109,0.0106,2023-07-28 12:15:00,0.05913,1.4011,3600,72566.281668,2023-07-28 12:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.982233,0.9809,0.001,0.982229,0.2694,0.0048,0.0048,2023-07-28 12:30:00,0.07936,1.4441,3600,26463.684388,2023-07-28 12:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.987213,1.0818,0.0001,0.987299,0.2877,0.0037,0.0037,2023-07-28 12:45:00,0.11308,1.5677,3600,28402.800656,2023-07-28 12:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.989122,1.0311,0.0001,0.988923,0.309,0.0034,0.0034,2023-07-28 13:00:00,0.12994,1.5378,3600,30560.192445,2023-07-28 13:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.990579,1.1743,0.0,0.990184,0.3139,0.0031,0.003,2023-07-28 13:15:00,0.16029,1.6876,3600,31089.655634,2023-07-28 13:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.989515,1.2003,0.0,0.989391,0.2714,0.0029,0.0028,2023-07-28 13:30:00,0.1839,1.67,3600,26859.735842,2023-07-28 13:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.990022,1.088,0.0004,0.989518,0.3679,0.0039,0.0037,2023-07-28 13:45:00,0.2075,1.6552,3600,36421.966195,2023-07-28 13:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.982299,1.5629,0.0004,0.98208,0.3407,0.0061,0.006,2023-07-28 14:00:00,0.26482,2.114,3600,33468.578308,2023-07-28 14:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.98469,1.6304,0.0004,0.984346,0.4466,0.007,0.0068,2023-07-28 14:15:00,0.30191,2.2928,3600,43972.546568,2023-07-28 14:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.983396,1.9886,0.0004,0.97934,0.4464,0.0093,0.0074,2023-07-28 14:30:00,0.35587,2.6609,3600,43899.425511,2023-07-28 14:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.978528,2.2323,0.0,0.9724,0.3153,0.0088,0.0068,2023-07-28 14:45:00,0.3997,2.7781,3600,30852.490446,2023-07-28 14:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.984614,2.2895,0.0,0.962712,0.3122,0.0119,0.0048,2023-07-28 15:00:00,0.4604,2.8394,3600,30742.058764,2023-07-28 15:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.969411,2.8417,0.0,0.940031,0.21,0.013,0.0064,2023-07-28 15:15:00,0.5447,3.3038,3600,20361.994014,2023-07-28 15:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.968182,3.0652,0.0,0.946196,0.233,0.0128,0.0074,2023-07-28 15:30:00,0.61551,3.5576,3600,22553.918284,2023-07-28 15:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.961488,3.5589,0.0,0.942596,0.2541,0.0149,0.0098,2023-07-28 15:45:00,0.69981,4.0877,3600,24431.94653,2023-07-28 15:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.961185,3.4061,0.0,0.963801,0.269,0.0097,0.0104,2023-07-28 16:00:00,0.74701,3.9414,3600,25855.315292,2023-07-28 16:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.969413,3.2243,0.0,0.972966,0.3761,0.0101,0.0115,2023-07-28 16:15:00,0.81445,3.8615,3600,36457.708682,2023-07-28 16:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.892449,2.6316,0.0,0.895759,0.4601,0.0478,0.0495,2023-07-28 16:30:00,0.83806,3.3366,3600,41057.177078,2023-07-28 16:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.895116,1.759,0.0658,0.898632,0.7588,0.0766,0.0796,2023-07-28 16:45:00,0.84143,2.6713,3600,67921.085102,2023-07-28 16:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.893542,1.3293,0.1608,0.895425,1.1642,0.1215,0.1239,2023-07-28 17:00:00,0.8448,2.539,3600,104023.779307,2023-07-28 17:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.894402,0.5255,0.8123,0.895504,1.9962,0.2083,0.2108,2023-07-28 17:15:00,0.78411,1.8962,3600,178540.519892,2023-07-28 17:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.902843,0.3859,1.1178,0.904543,2.4033,0.229,0.2335,2023-07-28 17:30:00,0.77062,1.8502,3600,216976.666553,2023-07-28 17:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.8961,0.5873,1.052,0.897663,2.1231,0.2169,0.2206,2023-07-28 17:45:00,0.79759,1.8437,3600,190252.325052,2023-07-28 17:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.8891,0.893,0.9571,0.890817,1.7469,0.1904,0.1937,2023-07-28 18:00:00,0.83806,1.8771,3600,155313.340066,2023-07-28 18:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.854374,1.2092,0.3055,0.856964,0.829,0.1182,0.1207,2023-07-28 18:15:00,0.86503,1.931,3600,70829.736637,2023-07-28 18:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.888474,1.1765,0.1543,0.888971,0.6833,0.0758,0.0762,2023-07-28 18:30:00,0.86166,1.9052,3600,60711.230981,2023-07-28 18:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.896017,1.0539,0.1543,0.896133,0.7007,0.0728,0.0729,2023-07-28 18:45:00,0.87852,1.7959,3600,62780.308929,2023-07-28 18:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.895967,0.9405,0.1543,0.89615,0.6768,0.0703,0.0704,2023-07-28 19:00:00,0.90887,1.6556,3600,60640.343256,2023-07-28 19:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.895363,0.7647,0.1544,0.895271,0.6589,0.069,0.0689,2023-07-28 19:15:00,0.91898,1.4604,3600,58993.784885,2023-07-28 19:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.789951,0.7631,0.0012,0.790166,0.3189,0.0669,0.067,2023-07-28 19:30:00,0.9291,1.2788,3600,25194.654609,2023-07-28 19:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.769858,0.574,0.0068,0.769665,0.2884,0.0664,0.0664,2023-07-28 19:45:00,0.9291,1.0653,3600,22198.96301,2023-07-28 19:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.761849,0.2629,0.0119,0.760919,0.2766,0.0662,0.0659,2023-07-28 20:00:00,0.93247,0.7533,3600,21075.378843,2023-07-28 20:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.770944,0.1486,0.0204,0.770122,0.2877,0.0662,0.0659,2023-07-28 20:15:00,0.93584,0.6549,3600,22176.244816,2023-07-28 20:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.914936,0.0926,0.1835,0.914453,0.7862,0.0673,0.0669,2023-07-28 20:30:00,0.92573,0.9263,3600,71933.095496,2023-07-28 20:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.928589,0.3195,0.2711,0.927543,0.9351,0.0678,0.0668,2023-07-28 20:45:00,0.93584,1.2002,3600,86832.163004,2023-07-28 20:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.932755,0.4061,0.2741,0.93249,0.9913,0.0669,0.0667,2023-07-28 21:00:00,0.94259,1.3078,3600,92466.806161,2023-07-28 21:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.939796,0.3784,0.3339,0.940022,1.0993,0.0659,0.0662,2023-07-28 21:15:00,0.93584,1.2893,3600,103309.243299,2023-07-28 21:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.93313,0.3446,0.3753,0.933679,0.9674,0.0641,0.0647,2023-07-28 21:30:00,0.91898,1.0754,3600,90269.775072,2023-07-28 21:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.927655,0.1169,0.3336,0.928833,0.8954,0.0636,0.0648,2023-07-28 21:45:00,0.91561,0.804,3600,83060.288213,2023-07-28 21:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.92857,0.0078,0.4541,0.929297,0.9088,0.0642,0.0649,2023-07-28 22:00:00,0.9055,0.5877,3600,84389.450738,2023-07-28 22:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.919793,0.005,0.4929,0.919884,0.809,0.0648,0.0649,2023-07-28 22:15:00,0.89538,0.459,3600,74407.984196,2023-07-28 22:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.886945,0.005,0.523,0.887643,0.5826,0.0654,0.0659,2023-07-28 22:30:00,0.87515,0.195,3600,51671.997407,2023-07-28 22:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.886332,0.0002,0.6371,0.885942,0.5772,0.0659,0.0656,2023-07-28 22:45:00,0.86166,0.0648,3600,51157.261583,2023-07-28 22:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.883722,0.0002,0.6451,0.882823,0.5594,0.0656,0.065,2023-07-28 23:00:00,0.84817,0.0284,3600,49435.632881,2023-07-28 23:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.886701,0.0002,0.6595,0.886519,0.5624,0.0638,0.0637,2023-07-28 23:15:00,0.83806,0.0041,3600,49865.317865,2023-07-28 23:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.870134,0.0002,0.574,0.868878,0.4772,0.0627,0.062,2023-07-28 23:30:00,0.82457,0.0,3600,41522.913324,2023-07-28 23:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.860429,0.0,0.5312,0.860148,0.4359,0.061,0.0608,2023-07-28 23:45:00,0.81445,0.0,3600,37504.1005,2023-07-28 23:00,2023-07-28,2023-07-24,2023-07-01,2023-01-01
0.849426,0.0,0.4955,0.850575,0.401,0.0598,0.0604,2023-07-29 00:00:00,0.80434,0.0,3600,34064.623388,2023-07-29 00:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.838551,0.0,0.4717,0.839349,0.3766,0.0604,0.0608,2023-07-29 00:15:00,0.79759,0.0,3600,31576.353745,2023-07-29 00:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.803237,0.0,0.4046,0.804761,0.3089,0.0602,0.0608,2023-07-29 00:30:00,0.79085,0.0,3600,24811.561071,2023-07-29 00:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.773367,0.0,0.3616,0.776688,0.2677,0.0595,0.0607,2023-07-29 00:45:00,0.78411,0.0,3600,20705.836034,2023-07-29 00:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.757475,0.0,0.3445,0.759206,0.25,0.0601,0.0606,2023-07-29 01:00:00,0.77736,0.0,3600,18933.312284,2023-07-29 01:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.738057,0.0,0.3265,0.739484,0.2307,0.06,0.0604,2023-07-29 01:15:00,0.77062,0.0,3600,17026.051168,2023-07-29 01:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.886624,0.0,0.6284,0.887167,0.5322,0.06,0.0603,2023-07-29 01:30:00,0.7369,0.0,3600,47187.098648,2023-07-29 01:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.911457,0.0,0.7793,0.910911,0.684,0.061,0.0606,2023-07-29 01:45:00,0.71667,0.0,3600,62343.50588,2023-07-29 01:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.91088,0.0,0.7821,0.91039,0.6853,0.0614,0.0611,2023-07-29 02:00:00,0.70655,0.0,3600,62422.681034,2023-07-29 02:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.913987,0.0,0.8069,0.913471,0.7104,0.0615,0.0611,2023-07-29 02:15:00,0.69981,0.0,3600,64930.027006,2023-07-29 02:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.855686,0.0,0.519,0.855735,0.4227,0.061,0.061,2023-07-29 02:30:00,0.69306,0.0,3600,36166.114753,2023-07-29 02:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.791596,0.0,0.3892,0.792322,0.2912,0.0604,0.0607,2023-07-29 02:45:00,0.68295,0.0,3600,23053.064333,2023-07-29 02:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.803408,0.0,0.4018,0.804346,0.3053,0.0597,0.06,2023-07-29 03:00:00,0.67283,0.0,3600,24524.487516,2023-07-29 03:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.787838,0.0,0.381,0.78761,0.2829,0.0601,0.06,2023-07-29 03:15:00,0.66609,0.0,3600,22291.820632,2023-07-29 03:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.769758,0.0,0.3603,0.768086,0.2619,0.0609,0.0603,2023-07-29 03:30:00,0.65934,0.0,3600,20157.129456,2023-07-29 03:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.750694,0.0,0.3411,0.749555,0.2422,0.0607,0.0604,2023-07-29 03:45:00,0.6526,0.0,3600,18179.10275,2023-07-29 03:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.72988,0.0,0.3232,0.729178,0.2233,0.0605,0.0603,2023-07-29 04:00:00,0.64586,0.0,3600,16298.572522,2023-07-29 04:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.725383,0.0,0.3189,0.726568,0.2194,0.0599,0.0603,2023-07-29 04:15:00,0.63911,0.0,3600,15916.19965,2023-07-29 04:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.726037,0.0,0.3181,0.728337,0.2195,0.0594,0.0601,2023-07-29 04:30:00,0.63237,0.0,3600,15933.118619,2023-07-29 04:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.735397,0.0,0.3291,0.737185,0.23,0.0603,0.0609,2023-07-29 04:45:00,0.62562,0.0,3600,16916.137361,2023-07-29 04:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.761632,0.0,0.3542,0.762894,0.2552,0.0604,0.0608,2023-07-29 05:00:00,0.61551,0.0,3600,19433.52049,2023-07-29 05:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.777775,0.0,0.3721,0.778745,0.2747,0.0607,0.061,2023-07-29 05:15:00,0.60539,0.0,3600,21365.124141,2023-07-29 05:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.794105,0.0,0.3974,0.793969,0.2978,0.0614,0.0613,2023-07-29 05:30:00,0.59865,0.0,3600,23649.742785,2023-07-29 05:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.799774,0.0,0.4028,0.799304,0.3029,0.0608,0.0607,2023-07-29 05:45:00,0.58853,0.0,3600,24228.149515,2023-07-29 05:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.862713,0.0,0.5428,0.862911,0.4439,0.0608,0.0609,2023-07-29 06:00:00,0.5683,0.0,3600,38298.378265,2023-07-29 06:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.912337,0.0001,0.7957,0.912288,0.6963,0.0611,0.061,2023-07-29 06:15:00,0.53458,0.0,3600,63527.162935,2023-07-29 06:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.909952,0.0001,0.7752,0.909715,0.6777,0.0612,0.061,2023-07-29 06:30:00,0.52784,0.0,3600,61668.788162,2023-07-29 06:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.907399,0.0001,0.7586,0.907218,0.6615,0.0614,0.0613,2023-07-29 06:45:00,0.52109,0.0,3600,60028.002647,2023-07-29 06:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.864567,0.0006,0.5802,0.876634,0.4922,0.0599,0.0667,2023-07-29 07:00:00,0.51435,0.0,3600,42556.642313,2023-07-29 07:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.691853,0.0005,0.3033,0.713772,0.2158,0.0599,0.0665,2023-07-29 07:15:00,0.5076,0.0,3600,14932.397835,2023-07-29 07:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.710859,0.0006,0.3151,0.731834,0.2312,0.0602,0.0668,2023-07-29 07:30:00,0.50086,0.0047,3600,16434.728479,2023-07-29 07:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.739709,0.0006,0.3067,0.7606,0.2559,0.0596,0.0666,2023-07-29 07:45:00,0.49412,0.0436,3600,18927.306371,2023-07-29 07:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.814214,0.0,0.3712,0.814306,0.3281,0.0609,0.061,2023-07-29 08:00:00,0.484,0.0688,3600,26715.135328,2023-07-29 08:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.902419,0.0,0.6577,0.902422,0.623,0.0608,0.0608,2023-07-29 08:15:00,0.45028,0.0883,3600,56217.200884,2023-07-29 08:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.939058,0.0,0.96,0.939161,0.9891,0.0602,0.0603,2023-07-29 08:30:00,0.41319,0.1618,3600,92879.041815,2023-07-29 08:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.942034,0.0257,0.9809,0.941531,1.0554,0.0617,0.0612,2023-07-29 08:45:00,0.40982,0.2526,3600,99419.504673,2023-07-29 08:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.936941,0.085,0.8499,0.936143,0.9827,0.0628,0.062,2023-07-29 09:00:00,0.41656,0.3885,3600,92069.420896,2023-07-29 09:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
0.910381,0.0899,0.5082,0.909553,0.6957,0.063,0.0623,2023-07-29 09:15:00,0.41319,0.4426,3600,63332.970328,2023-07-29 09:00,2023-07-29,2023-07-24,2023-07-01,2023-01-01
